"CC_TRANSACTION_NUM_PK","CC_TRANSACTION_CHAR_PK","CC_TRANSACTION_CDATE","CREDITCARD_NUM","TRANSACTION_DATE","TRANSACTION_TYPE","TRANSACTION_AMOUNT"
180,"4240019A25EF5836E055000000000001",26-NOV-16 18:22:25,"30083613319541",12-OCT-16 03.09.36.530000000 PM,"Authorization with Auto Capture",56.74
181,"4240019A25F05836E055000000000001",26-NOV-16 18:22:25,"5467344313383745",28-OCT-16 01.22.17.973000000 PM,"Credit",161.36
182,"4240019A25F15836E055000000000001",26-NOV-16 18:22:25,"349417729874383",20-OCT-16 02.01.19.368000000 PM,"Authorization with Auto Capture",150.02
183,"4240019A25F25836E055000000000001",26-NOV-16 18:22:25,"201425853323624",08-OCT-16 01.05.09.114000000 PM,"Authorization with Auto Capture",120.09
184,"4240019A25F35836E055000000000001",26-NOV-16 18:22:25,"3528814566865121",18-OCT-16 05.04.20.310000000 AM,"Authorization with Auto Capture",149.46
185,"4240019A25F45836E055000000000001",26-NOV-16 18:22:25,"5018163763004588",06-NOV-16 01.22.05.920000000 PM,"Authorization with Auto Capture",29.51
186,"4240019A25F55836E055000000000001",26-NOV-16 18:22:25,"6304853835223718",06-NOV-16 10.42.41.283000000 PM,"Authorization with Auto Capture",159.18
187,"4240019A25F65836E055000000000001",26-NOV-16 18:22:25,"346893968567142",11-NOV-16 09.33.20.798000000 PM,"Authorization with Auto Capture",2011.18
188,"4240019A25F75836E055000000000001",26-NOV-16 18:22:25,"4026782634257587",18-OCT-16 06.09.51.957000000 AM,"Authorization with Auto Capture",125.89
189,"4240019A25F85836E055000000000001",26-NOV-16 18:22:25,"4026214048138767",18-NOV-16 10.54.26.325000000 AM,"Authorization with Auto Capture",167.16
190,"4240019A25F95836E055000000000001",26-NOV-16 18:22:25,"6334195757027111",19-NOV-16 12.28.47.870000000 PM,"Authorization with Auto Capture",129.38
191,"4240019A25FA5836E055000000000001",26-NOV-16 18:22:25,"6374756415497870",27-OCT-16 11.05.49.412000000 AM,"Authorization with Auto Capture",1466.33
192,"4240019A25FB5836E055000000000001",26-NOV-16 18:22:25,"4026112076814569",27-OCT-16 03.14.58.670000000 AM,"Authorization with Auto Capture",2378.11
193,"4240019A25FC5836E055000000000001",26-NOV-16 18:22:25,"201472532929653",16-OCT-16 10.11.01.747000000 AM,"Authorization with Auto Capture",86.4
194,"4240019A25FD5836E055000000000001",26-NOV-16 18:22:25,"3528771141438243",13-NOV-16 10.00.01.700000000 AM,"Authorization with Auto Capture",17.66
195,"4240019A25FE5836E055000000000001",26-NOV-16 18:22:25,"3528112881451765",19-NOV-16 05.45.30.853000000 PM,"Authorization with Auto Capture",141.01
196,"4240019A25FF5836E055000000000001",26-NOV-16 18:22:25,"36145485480562",01-NOV-16 04.55.40.557000000 AM,"Offline Sale",109.51
197,"4240019A26005836E055000000000001",26-NOV-16 18:22:25,"5484298413119656",12-OCT-16 10.27.06.745000000 PM,"Authorization with Auto Capture",77.89
198,"4240019A26015836E055000000000001",26-NOV-16 18:22:25,"6264354176733390",15-NOV-16 10.57.14.197000000 PM,"Authorization with Auto Capture",75.52
199,"4240019A26025836E055000000000001",26-NOV-16 18:22:25,"6247378945854359",26-OCT-16 08.20.02.518000000 AM,"Authorization with Auto Capture",164.21
200,"4240019A26035836E055000000000001",26-NOV-16 18:22:25,"4438847202633023",21-NOV-16 08.39.29.827000000 PM,"Authorization Only",63.66
201,"4240019A26045836E055000000000001",26-NOV-16 18:22:25,"36262530712648",14-NOV-16 02.09.48.634000000 AM,"Authorization with Auto Capture",39.66
202,"4240019A26055836E055000000000001",26-NOV-16 18:22:25,"6372260833275616",10-OCT-16 08.18.51.190000000 PM,"Authorization with Auto Capture",167.06
203,"4240019A26065836E055000000000001",26-NOV-16 18:22:25,"5169631818459713",06-NOV-16 01.42.53.831000000 PM,"Authorization with Auto Capture",62.99
204,"4240019A26075836E055000000000001",26-NOV-16 18:22:25,"6011307440821899",13-NOV-16 06.40.15.558000000 AM,"Authorization with Auto Capture",167.38
205,"4240019A26085836E055000000000001",26-NOV-16 18:22:25,"5154078269119462",25-NOV-16 03.36.24.917000000 AM,"Authorization with Auto Capture",951.61
206,"4240019A26095836E055000000000001",26-NOV-16 18:22:25,"4873314557376601",09-NOV-16 02.23.39.581000000 AM,"Authorization with Auto Capture",73.81
207,"4240019A260A5836E055000000000001",26-NOV-16 18:22:25,"36642236423098",16-OCT-16 08.28.43.175000000 PM,"Authorization with Auto Capture",153.3
208,"4240019A260B5836E055000000000001",26-NOV-16 18:22:25,"4467546722474379",01-NOV-16 04.48.38.265000000 PM,"Authorization with Auto Capture",144.24
209,"4240019A260C5836E055000000000001",26-NOV-16 18:22:25,"6334759152794168",28-OCT-16 01.40.03.548000000 PM,"Authorization with Auto Capture",80.22
210,"4240019A260D5836E055000000000001",26-NOV-16 18:22:25,"6011815757362532",06-NOV-16 01.03.10.917000000 AM,"Authorization with Auto Capture",52.81
211,"4240019A260E5836E055000000000001",26-NOV-16 18:22:25,"4146739668683356",25-NOV-16 12.32.48.625000000 AM,"Authorization with Auto Capture",43.64
212,"4240019A260F5836E055000000000001",26-NOV-16 18:22:25,"4026758652485885",13-OCT-16 06.22.09.930000000 AM,"Authorization with Auto Capture",73.52
213,"4240019A26105836E055000000000001",26-NOV-16 18:22:25,"5610016742300222",17-OCT-16 08.09.49.262000000 PM,"Authorization with Auto Capture",45.02
214,"4240019A26115836E055000000000001",26-NOV-16 18:22:25,"4903213145741208",10-OCT-16 09.51.16.537000000 PM,"Authorization with Auto Capture",1268.57
215,"4240019A26125836E055000000000001",26-NOV-16 18:22:25,"4026315169289624",06-OCT-16 07.12.43.446000000 AM,"Authorization with Auto Capture",122.68
216,"4240019A26135836E055000000000001",26-NOV-16 18:22:25,"6304884169132581",30-OCT-16 03.42.29.717000000 AM,"Authorization with Auto Capture",99.19
217,"4240019A26145836E055000000000001",26-NOV-16 18:22:25,"201465563457447",07-NOV-16 06.04.43.325000000 AM,"Authorization with Auto Capture",150.97
218,"4240019A26155836E055000000000001",26-NOV-16 18:22:25,"6374338788772327",19-NOV-16 02.16.47.512000000 PM,"Authorization with Auto Capture",64.26
219,"4240019A26165836E055000000000001",26-NOV-16 18:22:25,"6213642955875536",04-NOV-16 06.51.07.610000000 AM,"Authorization with Auto Capture",94.92
220,"4240019A26175836E055000000000001",26-NOV-16 18:22:25,"4582167957971748",15-NOV-16 07.47.34.869000000 PM,"Authorization with Auto Capture",2193.14
221,"4240019A26185836E055000000000001",26-NOV-16 18:22:25,"6281667951858754",21-NOV-16 08.37.06.934000000 AM,"Authorization Only",2053.2
222,"4240019A26195836E055000000000001",26-NOV-16 18:22:25,"5182653767363599",24-NOV-16 08.02.27.450000000 AM,"Authorization with Auto Capture",75.07
223,"4240019A261A5836E055000000000001",26-NOV-16 18:22:25,"30046706687331",23-OCT-16 06.55.17.246000000 AM,"Authorization with Auto Capture",99.51
224,"4240019A261B5836E055000000000001",26-NOV-16 18:22:25,"36566659512833",17-NOV-16 01.26.30.606000000 AM,"Authorization with Auto Capture",111.57
225,"4240019A261C5836E055000000000001",26-NOV-16 18:22:25,"6334648253758712",08-OCT-16 06.36.45.893000000 PM,"Authorization with Auto Capture",39.12
226,"4240019A261D5836E055000000000001",26-NOV-16 18:22:25,"4822759381263830",18-OCT-16 10.50.17.781000000 AM,"Authorization with Auto Capture",64.3
227,"4240019A261E5836E055000000000001",26-NOV-16 18:22:25,"201473277849821",27-OCT-16 05.50.48.603000000 AM,"Authorization with Auto Capture",42.04
228,"4240019A261F5836E055000000000001",26-NOV-16 18:22:25,"5610531525521103",10-OCT-16 06.10.21.630000000 PM,"Authorization with Auto Capture",1768.15
229,"4240019A26205836E055000000000001",26-NOV-16 18:22:25,"6212131939466349",10-NOV-16 01.03.34.190000000 AM,"Authorization with Auto Capture",123.5
230,"4240019A26215836E055000000000001",26-NOV-16 18:22:25,"4026058857132665",13-NOV-16 11.06.49.810000000 AM,"Authorization with Auto Capture",16.83
231,"4240019A26225836E055000000000001",26-NOV-16 18:22:25,"6334672814130276",18-OCT-16 06.23.16.740000000 PM,"Authorization with Auto Capture",80.29
232,"4240019A26235836E055000000000001",26-NOV-16 18:22:25,"248894493734946215977",10-NOV-16 08.43.49.152000000 PM,"Authorization with Auto Capture",82.95
233,"4240019A26245836E055000000000001",26-NOV-16 18:22:25,"261850",24-OCT-16 06.28.13.520000000 PM,"Authorization with Auto Capture",173.84
234,"4240019A26255836E055000000000001",26-NOV-16 18:22:25,"3528771313893006",11-NOV-16 11.32.27.384000000 PM,"Authorization with Auto Capture",66.4
235,"4240019A26265836E055000000000001",26-NOV-16 18:22:25,"5198927683455243",23-NOV-16 10.28.42.130000000 PM,"Authorization with Auto Capture",60.23
236,"4240019A26275836E055000000000001",26-NOV-16 18:22:25,"6232865089478818",08-NOV-16 11.51.15.522000000 AM,"Authorization with Auto Capture",55.34
237,"4240019A26285836E055000000000001",26-NOV-16 18:22:25,"4026025195722889",20-NOV-16 07.51.16.492000000 AM,"Authorization with Auto Capture",149.11
238,"4240019A26295836E055000000000001",26-NOV-16 18:22:25,"6371439631513431",17-NOV-16 05.12.38.595000000 PM,"Authorization with Auto Capture",147.57
239,"4240019A262A5836E055000000000001",26-NOV-16 18:22:25,"5191734151343116",05-OCT-16 08.33.36.206000000 PM,"Authorization with Auto Capture",1045.02
240,"4240019A262B5836E055000000000001",26-NOV-16 18:22:25,"3528558243542269",22-NOV-16 04.54.28.678000000 AM,"Authorization with Auto Capture",36.91
241,"4240019A262C5836E055000000000001",26-NOV-16 18:22:25,"6304767273222568",22-NOV-16 11.04.33.630000000 AM,"Authorization with Auto Capture",101.36
242,"4240019A262D5836E055000000000001",26-NOV-16 18:22:25,"4320322765212767",17-NOV-16 06.57.53.816000000 PM,"Authorization with Auto Capture",47.23
243,"4240019A262E5836E055000000000001",26-NOV-16 18:22:25,"4026751714478909",26-NOV-16 06.27.20.778000000 PM,"Authorization with Auto Capture",45.67
244,"4240019A262F5836E055000000000001",26-NOV-16 18:22:25,"3528185544712955",10-OCT-16 04.06.21.450000000 AM,"Capture Only",49.38
245,"4240019A26305836E055000000000001",26-NOV-16 18:22:25,"201454117315739",03-OCT-16 11.11.53.536000000 AM,"Authorization with Auto Capture",1082.28
246,"4240019A26315836E055000000000001",26-NOV-16 18:22:25,"6011076114406572",30-OCT-16 06.48.31.960000000 AM,"Authorization with Auto Capture",169.73
247,"4240019A26325836E055000000000001",26-NOV-16 18:22:26,"36682267144397",17-NOV-16 01.32.47.916000000 PM,"Authorization with Auto Capture",150.34
248,"4240019A26335836E055000000000001",26-NOV-16 18:22:26,"6377580148511325",25-OCT-16 07.57.52.337000000 AM,"Authorization with Auto Capture",76.82
249,"4240019A26345836E055000000000001",26-NOV-16 18:22:26,"5175171248675937",09-NOV-16 06.33.45.485000000 AM,"Authorization Only",87.81
250,"4240019A26355836E055000000000001",26-NOV-16 18:22:26,"4026541516522560",28-OCT-16 07.17.53.630000000 PM,"Authorization with Auto Capture",119.66
251,"4240019A26365836E055000000000001",26-NOV-16 18:22:26,"6215567578638224",25-NOV-16 03.55.25.162000000 AM,"Authorization with Auto Capture",105.59
252,"4240019A26375836E055000000000001",26-NOV-16 18:22:26,"6376120054551196",14-NOV-16 04.33.09.800000000 AM,"Authorization with Auto Capture",62.4
253,"4240019A26385836E055000000000001",26-NOV-16 18:22:26,"4903923733257676",05-NOV-16 06.25.09.405000000 AM,"Authorization Only",64.77
254,"4240019A26395836E055000000000001",26-NOV-16 18:22:26,"5610416120404475",11-NOV-16 08.49.03.337000000 AM,"Authorization with Auto Capture",1872.69
255,"4240019A263A5836E055000000000001",26-NOV-16 18:22:26,"4903218391924698",18-OCT-16 07.51.20.625000000 PM,"Offline Sale",49.51
256,"4240019A263B5836E055000000000001",26-NOV-16 18:22:26,"5112937427952348",06-OCT-16 05.55.44.376000000 AM,"Authorization with Auto Capture",24.76
257,"4240019A263C5836E055000000000001",26-NOV-16 18:22:26,"4903264184570243",06-NOV-16 09.54.42.667000000 PM,"Credit",71.65
258,"4240019A263D5836E055000000000001",26-NOV-16 18:22:26,"6304707102725380",22-OCT-16 07.46.34.977000000 PM,"Authorization with Auto Capture",23.94
259,"4240019A263E5836E055000000000001",26-NOV-16 18:22:26,"30081185774672",24-OCT-16 10.14.38.726000000 AM,"Capture Only",155.79
260,"4240019A263F5836E055000000000001",26-NOV-16 18:22:26,"5018845948431620",25-NOV-16 09.52.48.654000000 AM,"Authorization with Auto Capture",78.24
261,"4240019A26405836E055000000000001",26-NOV-16 18:22:26,"6011686358783540",17-NOV-16 11.20.57.908000000 PM,"Authorization with Auto Capture",83.82
262,"4240019A26415836E055000000000001",26-NOV-16 18:22:26,"5018746281745443",04-NOV-16 07.12.44.752000000 PM,"Authorization Only",74.03
263,"4240019A26425836E055000000000001",26-NOV-16 18:22:26,"5610373372387281",17-OCT-16 09.22.20.298000000 AM,"Authorization with Auto Capture",246.88
264,"4240019A26435836E055000000000001",26-NOV-16 18:22:26,"30086871847771",26-OCT-16 10.30.16.928000000 AM,"Authorization with Auto Capture",85.83
265,"4240019A26445836E055000000000001",26-NOV-16 18:22:26,"6334611525150726",18-OCT-16 09.17.15.500000000 AM,"Authorization with Auto Capture",49.94
266,"4240019A26455836E055000000000001",26-NOV-16 18:22:26,"5476673807141338",26-OCT-16 04.57.12.470000000 PM,"Authorization with Auto Capture",23.86
267,"4240019A26465836E055000000000001",26-NOV-16 18:22:26,"3528165457024386",08-OCT-16 06.13.04.201000000 AM,"Prior Authorization Capture",117.33
268,"4240019A26475836E055000000000001",26-NOV-16 18:22:26,"6304412417628830",28-OCT-16 04.04.54.530000000 PM,"Authorization with Auto Capture",130.54
269,"4240019A26485836E055000000000001",26-NOV-16 18:22:26,"4903151712625453",21-OCT-16 04.14.02.887000000 AM,"Offline Sale",101.39
270,"4240019A26495836E055000000000001",26-NOV-16 18:22:26,"6231317827472477",20-NOV-16 10.13.44.452000000 PM,"Authorization with Auto Capture",157.39
271,"4240019A264A5836E055000000000001",26-NOV-16 18:22:26,"6371798331183773",29-OCT-16 03.55.44.965000000 AM,"Authorization with Auto Capture",2015.19
272,"4240019A264B5836E055000000000001",26-NOV-16 18:22:26,"6011147332454822",07-OCT-16 09.47.22.990000000 AM,"Authorization Only",81.52
273,"4240019A264C5836E055000000000001",26-NOV-16 18:22:26,"4903688968133555",08-OCT-16 01.45.43.541000000 PM,"Authorization with Auto Capture",152.72
274,"4240019A264D5836E055000000000001",26-NOV-16 18:22:26,"4777406276430459",18-OCT-16 05.09.04.376000000 PM,"Authorization with Auto Capture",115.03
275,"4240019A264E5836E055000000000001",26-NOV-16 18:22:26,"4026131671253389",18-NOV-16 04.42.37.618000000 PM,"Authorization Only",95.45
276,"4240019A264F5836E055000000000001",26-NOV-16 18:22:26,"5018158521247814",13-NOV-16 10.02.13.789000000 AM,"Authorization with Auto Capture",86.16
277,"4240019A26505836E055000000000001",26-NOV-16 18:22:26,"6378133704097401",27-OCT-16 11.39.55.508000000 PM,"Authorization with Auto Capture",123.86
278,"4240019A26515836E055000000000001",26-NOV-16 18:22:26,"6247853505464868",06-NOV-16 04.15.11.926000000 AM,"Offline Sale",1577.11
279,"4240019A26525836E055000000000001",26-NOV-16 18:22:26,"6371972661860764",29-OCT-16 10.40.10.348000000 AM,"Authorization with Auto Capture",159.98
280,"4240019A26535836E055000000000001",26-NOV-16 18:22:26,"5610181440354668",06-NOV-16 03.25.02.724000000 AM,"Authorization with Auto Capture",18.9
281,"4240019A26545836E055000000000001",26-NOV-16 18:22:26,"6334468456686692",23-OCT-16 04.56.40.400000000 PM,"Authorization with Auto Capture",102.11
282,"4240019A26555836E055000000000001",26-NOV-16 18:22:26,"5152344386347930",05-OCT-16 09.01.10.485000000 PM,"Authorization with Auto Capture",1239.6
283,"4240019A26565836E055000000000001",26-NOV-16 18:22:26,"5127734725981270",31-OCT-16 07.26.36.310000000 AM,"Authorization with Auto Capture",154.49
284,"4240019A26575836E055000000000001",26-NOV-16 18:22:26,"6304988150370278",06-OCT-16 07.18.15.863000000 AM,"Authorization with Auto Capture",33.28
285,"4240019A26585836E055000000000001",26-NOV-16 18:22:26,"5412477403216644",16-NOV-16 08.01.01.951000000 AM,"Offline Sale",1575.97
286,"4240019A26595836E055000000000001",26-NOV-16 18:22:26,"5018353848597461",15-NOV-16 09.38.52.719000000 AM,"Authorization with Auto Capture",126.73
287,"4240019A265A5836E055000000000001",26-NOV-16 18:22:26,"4763272079477627",10-NOV-16 01.34.18.390000000 AM,"Authorization Only",45.5
288,"4240019A265B5836E055000000000001",26-NOV-16 18:22:26,"201427827743677",14-OCT-16 02.34.24.511000000 PM,"Authorization with Auto Capture",158.97
289,"4240019A265C5836E055000000000001",26-NOV-16 18:22:26,"4026176402211088",01-OCT-16 11.49.09.283000000 PM,"Offline Sale",157.82
290,"4240019A265D5836E055000000000001",26-NOV-16 18:22:26,"6334682757538592",20-NOV-16 04.24.51.900000000 AM,"Authorization with Auto Capture",125.62
291,"4240019A265E5836E055000000000001",26-NOV-16 18:22:26,"12784117",22-NOV-16 08.31.14.253000000 AM,"Authorization with Auto Capture",35.73
292,"4240019A265F5836E055000000000001",26-NOV-16 18:22:26,"6334095734876471",26-OCT-16 09.41.03.207000000 PM,"Authorization with Auto Capture",1504.51
293,"4240019A26605836E055000000000001",26-NOV-16 18:22:26,"4903794293756946",10-NOV-16 12.57.59.371000000 PM,"Authorization with Auto Capture",116.72
294,"4240019A26615836E055000000000001",26-NOV-16 18:22:26,"6284547812486511",03-OCT-16 10.28.40.490000000 PM,"Authorization with Auto Capture",160.43
295,"4240019A26625836E055000000000001",26-NOV-16 18:22:26,"6304781332043335",04-OCT-16 01.09.26.314000000 PM,"Authorization with Auto Capture",68.56
296,"4240019A26635836E055000000000001",26-NOV-16 18:22:26,"5144464545664679",05-OCT-16 04.44.13.790000000 PM,"Authorization with Auto Capture",119.14
297,"4240019A26645836E055000000000001",26-NOV-16 18:22:26,"6334247165931255",21-NOV-16 07.40.09.755000000 PM,"Authorization Only",67.36
298,"4240019A26655836E055000000000001",26-NOV-16 18:22:26,"30022864279468",26-OCT-16 01.08.23.883000000 AM,"Authorization with Auto Capture",55.18
299,"4240019A26665836E055000000000001",26-NOV-16 18:22:26,"6278978512138914",11-OCT-16 09.33.25.100000000 AM,"Authorization Only",82.78
300,"4240019A26675836E055000000000001",26-NOV-16 18:22:26,"3528126417082106",25-OCT-16 03.15.08.866000000 PM,"Authorization with Auto Capture",164.48
301,"4240019A26685836E055000000000001",26-NOV-16 18:22:26,"6011246786346719",28-OCT-16 06.11.10.318000000 AM,"Authorization with Auto Capture",193.84
302,"4240019A26695836E055000000000001",26-NOV-16 18:22:26,"3528875548788591",18-OCT-16 02.28.13.678000000 AM,"Authorization with Auto Capture",137.05
303,"4240019A266A5836E055000000000001",26-NOV-16 18:22:26,"36969756753720",04-NOV-16 04.40.34.240000000 PM,"Offline Sale",111.35
304,"4240019A266B5836E055000000000001",26-NOV-16 18:22:26,"6223358862212869",08-OCT-16 10.07.39.780000000 AM,"Authorization with Auto Capture",2260.75
305,"4240019A266C5836E055000000000001",26-NOV-16 18:22:26,"5126623359632873",01-NOV-16 02.32.36.867000000 PM,"Authorization Only",70.54
306,"4240019A266D5836E055000000000001",26-NOV-16 18:22:26,"6272345574017121",26-OCT-16 10.24.41.373000000 AM,"Authorization with Auto Capture",50.96
307,"4240019A266E5836E055000000000001",26-NOV-16 18:22:26,"346293127080681",15-OCT-16 03.28.56.230000000 PM,"Authorization Only",31.59
